"Headline_name","Headline_url","Headline_Category","Headline_Category_url","Headline_Article_name"
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Putin was unable to halt the eastward march of NATO and the European Union in the 1990s and 2000s. He never seemed to grasp that his nostalgia for Soviet dominance in Eastern Europe is precisely what drove those countries toward the West. These states, including Ukraine, sought safety after 45 years of Russian domination."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Putin has fought this by arguing that Ukraine is not really a country at all. It is historically a part of Russia, his argument goes, and that its post-Soviet independence is an inexplicable happenstance. And just as in Eastern Europe, this belligerence and imperial nostalgia is now fueling a counter-reaction in flourishing Ukrainian nationalism."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","One widely touted response to a Russian takeover is a popular insurgency. That would turn his quick land-grab into an unwinnable quagmire along the lines of the American war in Vietnam or the USSR’s own disastrous counter-insurgency in Afghanistan in the 1980s."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Instead, Putin has launched his aggression by cloaking it with the modern language of liberal values and “peacekeeping.”"
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","First, he declared two eastern districts of Ukraine — Donetsk and Luhansk — to be independent states. Their independence was necessary, because Ukrainians were murdering ethnic Russians there in a genocide, according to Russian state media. Russian troops in these regions would therefore be peacekeepers, and the invasion itself is to “denazify” Ukraine. This is the Russian narrative."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Should Putin choose to occupy Ukraine indefinitely, there are significant risks."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","First, it could devolve into a counter-insurgency quagmire if the Ukrainian population resists. Ukraine also borders NATO states that would allow the organization to support a cross-border insurgency, much as Pakistan provided a staging base and safe zone for Islamist guerillas to fight the Soviet Red Army in Afghanistan in the 1980s."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Second, openly violating Ukraine’s sovereignty permanently risks alienating China, whose support, or at least forbearance, Putin desperately needs. Putin has tried hard to dance around this — hence his manipulation of ethnic Russians in Ukraine, the independence proclamations of Donetsk and Luhansk, and the outlandish talk of Ukrainian “Nazis.”"
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Third, sustained open warfare makes it far more likely that the world would aggressively isolate and sanction Russia. So far, Western countries have resisted the harshest sanction — expelling Russia from the SWIFT financial transaction system."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","But such serious punishment, to delink Russia from the dollar, is likely if journalists start broadcasting war imagery from Ukraine — intense military violence, civilian massacres, sieges of Ukrainian cities and so on."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","An alternative for Putin might be a westward, rolling series of minor land-grabs, puppet states and frozen conflicts. Putin has experience ginning up these sorts of subversive moves that avoid the appearance of open warfare, yet allow him to project Russian power and undercut the westward drift of post-Soviet states."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","In Moldova, Putin’s Russia has supported a breakaway republic known as Transnistria since 1992. In Georgia, it has supported the breakaway regions of South Ossetia and Abkhazia since 2008. It has tilted toward secessionism in Azerbaijan. In Belarus, Putin has bullied the leadership into permitting indefinite Russian Army deployments. In Ukraine, it annexed the Crimean Peninsula in 2014 and supported insurgents in the Donbas region."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","This model of stirring up local trouble and then supporting “peacekeepers” or mini-breakaway states might be an alternative to a full-scale Ukraine invasion. It would allow Putin to drag out the Ukraine crisis for months, so that it fades from the headlines and preempts the worst sanctions. Putin could then later push for further rebellious secession elsewhere in Ukraine’s east."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Putin’s revisionism in Europe, at least until the invasion proper just a few days ago, might be best described as “salami slicing” — taking a little here and a little there, always too little to avoid a major global reaction. These moves are usually covered with a narrative of violence against ethnic Russians or historical “explanations” about Russia’s role in the region."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","China is the only country in Asia that might conceivably pursue a protracted course like this. The other capable states in the region are either democratic without regional imperialist ambitions, underdeveloped or both. Indonesia has tangled with East Timor, for example, but that has not spiraled into regional conflict. Japan, South Korea and the Philippines are highly unlikely to pursue military revisionism."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Taiwan is the often mentioned concern in Asia. If Putin snatches all of Ukraine, would Chinese President Xi Jinping try the same? Probably not."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","First, China cannot salami slice its way into Taiwan, because Taiwan is separated from the mainland by water, which makes for robust borders."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","So China could only attack Taiwan through a massive amphibious invasion that global public opinion would immediately read it as a major war. Putin’s earlier tactics of oblique territorial penetration will not work in the East China Sea. There is also an intense dispute over whether China could actually mount the large open-water operation necessary to conquer Taiwan."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Additionally, the United States is committed to Taiwan far more than the West is to Ukraine. Ukraine is not a member of NATO, and it is unlikely to become one. Western publics strongly oppose direct military intervention and war against Russia. Everyone knows this, hence the West’s ability to deter Russia in Ukraine in recent months has been weak."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Taiwan is different. Although it has no formal alliance with the United States, it has a long-standing American relationship and wide sympathy both in the U.S. foreign policy community and among U.S. regional allies. Everyone realizes that a Chinese move on Taiwan would be a major revision of the Asian order that has ensured peace and prosperity for decades. The Taiwanese would fight hard; they are better prepared than Ukraine; the Americans would probably join; regional U.S. allies, most obviously Japan, would probably get involved as well."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","And, importantly, China is ideologically committed to sovereignty, which undergirds its claims to restive areas such as Hong Kong, Xinjiang and Tibet. If China’s leaders reject sovereignty and borders as Putin has done in Eastern Europe, it risks opening ideological space for China’s many minorities to demand rights or succession. Bullying Taiwan into “voluntary” unification is its ideal outcome."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","For sure, China has engaged in salami slicing tactics in the South China Sea — grabbing islets and shoals, building bases on them, and declaring air and maritime control zones. This is also troublesome, but far less important than moves on Ukraine or Taiwan, which are densely populated land masses. The stand-off over the South China Sea will continue, but it is different enough from Putin’s rolling land-grabs to mean that Ukraine is likely not a model there."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","The real issue is Taiwan. China, like Russia, has ginned up fake narratives about the dispute. It lies to its own people about the desire of Taiwanese to “rejoin” China, but that has been unpersuasive. It is quite clear the Taiwanese value their democracy more than unification. Otherwise unity would have happened long ago."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","The core concern, rather, is deterrence. Do the Chinese believe the Taiwanese, Americans and others will fight for Taiwan? And here the regional differences and particulars of the dispute matter a lot. Ukraine’s subversion, while tragic, is not seen as an existential challenge to the European order. An invasion of Taiwan would be, though, because it would be a massive military operation — given Taiwan’s island geography — by a power far larger and more capable than Russia. So the likelihood that the United States and its allies would fight is much higher; hence deterrence is stronger, blunting the notion that China will learn from Ukraine that it can freely attack Taiwan."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Finally, it should be noted that Putin’s strategy is self-limiting. Absorbing damaged, economically depressed breakaway states and keeping them in perpetual crisis means Russian subsidies to them, burdening an already corrupt and inefficient Russian economy."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","A Chinese conquest of Taiwan or other nationalistic people in Asia would be costly, and China already spends more on internal than external security. The cost-benefit of Putin’s invasion is balance-negative — apart from the nationalist satisfactions — and the Chinese leadership has always been much more cautious about such things than risk-taking Putin."
"Will the Ukraine crisis upend political ambitions in Asia?","https://www.japantimes.co.jp/opinion/2022/02/26/commentary/world-commentary/ukraine-crisis-asia-impact/","","","Robert E. Kelly is a professor in the Department of Political Science at Pusan National University in South Korea. More of his work may be found at www.RobertEdwinKelly.com."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","I have written and said many times in recent weeks that I didn’t believe Vladimir Putin would launch a full invasion of Ukraine. I was horribly wrong."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","Here’s why."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","Even in his speech announcing the invasion, Putin referred to his oft-stated belief that Russians and Ukrainians are one people. This, of course, was never true — even when they lived side by side in the Russian Empire and the Soviet Union."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","The two identities and cultures are distinct. But Russians and Ukrainians are the closest of kin. Even when we speak different languages, as we have increasingly done since Putin annexed Crimea in 2014, we understand each other. But Ukrainian President Volodymyr Zelenskiy made the most of his eloquent speech on the eve of the invasion by speaking in Russian, directly appealing to Russian citizens with the ease of someone who shares a cultural code with them. It runs thick as blood and has nothing to do with official Soviet avowals of brotherhood."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","A lot of evidence pointed to Putin’s intention to invade. But I kept hoping he would stop at the last moment, because a full-scale attack on Ukraine, guaranteed to spill the blood of Ukrainian civilians, is the worst war crime a Russian can possibly commit. Even the inevitable parallels with Hitler’s 1938 Anschluss of Austria, which I drew before when Putin took Crimea and when he published his historical screed assailing Ukraine as an “anti-Russian project,” do not do justice to what happened in the early hours of Thursday."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","The only text I can think of that does is Genesis 4:9-12."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","Then the Lord said to Cain, “Where is your brother Abel?” “I don’t know,” he replied. “Am I my brother’s keeper?”"
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","The Lord said, “What have you done? Listen! Your brother’s blood cries out to me from the ground. Now you are under a curse and driven from the ground, which opened its mouth to receive your brother’s blood from your hand. When you work the ground, it will no longer yield its crops for you. You will be a restless wanderer on the Earth.”"
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","To make the curse permanent, God marked Cain to make sure no one would kill him to end his suffering. Russia, with the nuclear arsenal Putin keeps bragging about, also bears a kind of Cain’s mark now. It is not Putin who is cursed now — it’s all of us Russians. Our identity, wherever we are, will be tainted by this invasion, by our failure to stop the dictator long before he crossed this unspeakable line."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","Russia, of course, has seen its share of fratricidal wars, the last of them in the early 20th century. But back then, the Red soldiers’ battle was a class revolt. Putin’s war is an imperialist attack on a people more closely related to Russians than any other on Earth."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","I have met Putin and I have watched him as a journalist since before he became president. My analysis of his actions was always based on the assumption of his rationality. There was always something to gain, a manageable risk of losing. Perhaps I was wrong from the start. Perhaps Putin has changed in recent years as his close circle narrowed and negative selection expelled people with a broader vision from the ranks of his advisors. Quite likely, Ukraine has long constituted an exception from Putin’s rationality, as most of its people time and time again chose the Western path, away from Putin’s vision of the Russian World."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","I left Russia after the Crimea annexation because I couldn’t accept it and felt it was a great historical wrong — both for Ukraine and for Russia. But I ended up returning to that assumption of rationality. I analyzed Putin’s moves from a cost and benefit perspective. I have a lot of rethinking to do."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","The invasion is an irrational move. It makes any further negotiations with Putin and his clique pointless: There is, quite clearly, nothing he won’t do, no line he won’t cross, no matter what he says or what deal he makes. From this point on, autarky is the only feasible economic choice for Russia, and a retreat into isolation is the only remaining cultural and political choice."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","At the same time, Russia’s dependence on China, which has grown in recent years, is no longer a matter of choice. Any security benefits from turning Ukraine — and neighboring Belarus, from whose territory Putin also attacked — into a buffer state are illusory since Russia also borders actual NATO member states, which now will arm themselves as heavily as possible."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","This attack achieves no conceivable gain. It is the worst possible move from a rational standpoint, a petty man’s revenge on a grand scale. It seals Putin’s place in history — not as a nation builder but instead as someone whose entire legacy will need to be erased for Russia to go back to a semblance of normality."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","In his early morning speech, Putin spoke of “denazifying” Ukraine, a country led by a Jewish president. Yet it is Russia that now clearly requires denazification. It will not sustain Putin’s regime forever — and it, and we its citizens, will need to repent and make sure nothing like this calamity ever happens again."
"Putin's invasion of Ukraine is a sin all Russia will bear","https://www.japantimes.co.jp/opinion/2022/02/25/commentary/world-commentary/russia-ukraine-sin/","","","Leonid Bershidsky is a member of the Bloomberg News Automation team based in Berlin. He was previously Bloomberg Opinion’s Europe columnist. He recently authored a Russian translation of George Orwell’s “1984.”"
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Russia’s invasion of Ukraine was condemned by the sporting community on Thursday, with President Vladimir Putin’s country set to lose hosting rights for the Champions League final while Formula One drivers said it was “wrong” to race there this year."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Russia launched an all-out invasion of Ukraine by land, sea and air on Thursday, sparking immediate sporting ramifications."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The Champions League final is scheduled to be held in St. Petersburg in May but sources have told Reuters that UEFA, European soccer’s governing body, is set to move the match to another venue. UEFA president Aleksander Ceferin has called an extraordinary meeting of the Executive Committee on Friday when the issue will be discussed."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The showcase game in European club soccer was set to be held at Zenit St Petersburg’s stadium — known as the Gazprom Arena after a sponsorship deal with Russia’s state energy company, which also sponsors the Champions League."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","German soccer club Schalke 04 have had a 15-year partnership with Gazprom but said they were removing the firm’s logo from their jersey while Matthias Warnig, chief executive of Nord Stream 2 AG, vacated his position on the club’s board of directors. Nord Stream 2 AG is owned by Gazprom."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“We are dealing with this situation with the utmost seriousness and urgency,” UEFA said in a statement. “Decisions will be taken by the UEFA Executive Committee and announced tomorrow.”"
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","A group of European lawmakers wrote to UEFA on Thursday, asking it to change the venue and to stop considering Russian cities for international soccer competitions."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“UEFA shares the international community’s significant concern for the security situation developing in Europe and strongly condemns the ongoing Russian military invasion in Ukraine,” the organization said. “We remain resolute in our solidarity with the football community in Ukraine and stand ready to extend our hand to the Ukrainian people.”"
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The governing body of men’s tennis said next week’s ATP Challenger event in Moscow will not take place as scheduled due to concerns over player safety and uncertainty related to international travel."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The security of players will remain our top priority in assessing the scheduling of subsequent ATP Tour and ATP Challenger Tour events in the region. We continue to monitor the situation,” the ATP said in a statement to Reuters."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Athletes from a number of sports have also voiced their concerns about traveling to Russia."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Four-time Formula One champion Sebastian Vettel said he will not take part in September’s Grand Prix in Sochi, adding it was “wrong” to race in Russia. World champion Max Verstappen agreed with him."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“My own opinion is I should not go,” Vettel said. “I’m sorry for the innocent people that are losing their lives, that are getting killed for stupid reasons and a very, very strange and mad leadership.”"
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The sport’s governing body said it was monitoring the situation, but said nothing about potentially moving the Russian Grand Prix."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The invasion was also condemned by the International Olympic Committee (IOC), which said the Russian government had breached the Olympic Truce currently in effect until after next month’s Winter Paralympic Games"
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The International Olympic Committee strongly condemns the breach of the Olympic Truce by the Russian government,” it said in a statement."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The respective UN (United Nations) resolution was adopted by the UN General Assembly on 2 December 2021 by consensus of all 193 UN Member States.” The resolution calls on member states to cooperate with the IOC and the International Paralympic Committee “to use sport as a tool to promote peace, dialogue and reconciliation.” The IOC said president Thomas Bach had reiterated his call for peace."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","A joint statement from the soccer associations of Poland, Sweden and the Czech Republic called for next month’s World Cup playoffs not be played in Russia."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The signatories to this appeal do not consider travelling to Russia and playing football matches there,” the statement said."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The military escalation that we are observing entails serious consequences and considerably lower safety for our national football teams and official delegations."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Poland is due to play in Russia on March 24, with the winner hosting either Sweden or the Czechs five days later."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","EuroLeague Basketball, which has teams from several countries, including Russia, said the competition would continue as scheduled unless governmental decisions prevent games from taking place."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“The 18 EuroLeague participating clubs will meet tomorrow to further analyze the course of events and take any necessary actions, if needed,” it said."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Bayern Munich said its EuroLeague match against CSKA Moscow had been postponed at short notice."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","World Athletics condemned the Russian invasion and said president Sebastian Coe had contacted senior vice president Sergey Bubka and the Ukrainian Athletics Federation to offer support."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“We continue to monitor the situation carefully, but there is no reason to believe this will affect plans for the World Athletics Race Walking Team Championships Muscat 22 or the World Athletics Indoor Championships Belgrade 22,” World Athletics said."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","The invasion has also impacted sporting events in Ukraine."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Soccer matches in the country’s Premier League have been suspended due to the imposition of martial law, leaving Shakhtar Donetsk’s Italian coach Roberto De Zerbi, his staff and 13 Brazilian players stranded."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","“We could have gone home as long as there was security but instead we waited. Last night the explosions woke us up. This morning they suspended the season,” De Zerbi told Italpress."
"Russia facing widespread fallout as sports world condemns invasion of Ukraine","https://www.japantimes.co.jp/sports/2022/02/25/more-sports/sports-russia-invasion/","","","Brazilian-born Ukrainian forward Junior Moraes said they were “prisoners in Kiev” while waiting for a solution to get out of the country. “Pray for us,” he wrote on Instagram."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Yoshiaki Imai was working in Kyoto as a director for TV when his job sent him to Kawayu Onsen for the first time."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","It was the early 1990s and the town, located in eastern Hokkaido’s Akan Mashu National Park, was to be the subject of a program focusing on the area’s natural onsen (hot springs)."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Imai, a native of Shiga Prefecture, found himself deeply attracted to the region’s raw nature and subsequently decided to build a second home nearby Lake Kussharo, where he began spending his holidays. He had briefly considered relocating to Kyushu’s Yakushima Island, but realizing he needed a more permanent change, he finally opted to move to his Lake Kussharo home in 2000. In addition to the region’s low cost of living, Imai was attracted to the artistic possibilities offered by its dramatic scenery."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Kawayu Onsen is Japan’s coldest onsen town, with winter temperatures plunging as low as -30 degrees Celsius. Unique natural phenomena arise when temperatures reach -15 C, including diamond dust that becomes visible when steam freezes after swirling up from the onsen river; trees that become encrusted in ice; and otherworldly-looking frost flowers that glint off the frozen surface of Lake Kussharo, where whooper swans from Siberia winter each year."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“The power of nature here to inspire artists is extraordinary,” Imai explains. Despite the area’s natural beauty, however, he says that its art scene was nonexistent — until Kawayu Onsen’s first art gallery opened in 2011. He celebrated its opening by inviting several jazz musician friends from Tokyo to perform a live show inside his own ceramic kiln — “Japan’s very first ‘kiln live,’” he says proudly. The following year he organized On Art, a festival that fused onsen and art while raising funds to support the ongoing reconstruction of the Tohoku region following the previous year’s Great East Japan Earthquake."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Imai renamed his event the Teshikaga Extreme Cold Art Festival in 2013, when he began drawing crowds in the hundreds. In addition to a disaster relief concert and an outdoor museum called the Mashu Art Road, he rented out a hotel in the nearby town of Teshikaga for a seven-day, seven-room art event featuring seven artists from across Japan."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“While packing everything up afterward, I realized that what we really needed was a permanent space to create art,” Imai says. “Just then, I heard of an inn closing in Kawayu Onsen, so my company in Kyoto decided to buy it.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Tapping into his extensive network of artists, Imai set about creating Art Inn, a space by and for artists that opened in 2018 as both a hotel and official festival venue. Although the event at first spanned anywhere from two to five weeks during the winter season, Imai adopted a fixed schedule in 2020, and now holds the festival every year from Feb. 2 through March 3."
